0.0,0.209,N
0.209,1.84,Am
1.84,3.468,D
3.468,5.149,Em
5.149,6.781,G
6.781,8.473,Am
8.473,10.071,F
10.071,11.741,Em
11.741,13.366,G
13.366,15.02,Am
15.02,16.717,D
16.717,17.554,G
17.554,18.338,D
18.338,19.194,C
19.194,19.984,Em
19.984,23.29,Am
23.29,24.918,Bm
24.918,26.564,D
26.564,28.189,Am
28.189,29.82,D
29.82,31.428,Em
31.428,33.046,G
33.046,34.647,Am
34.647,36.257,F
36.257,37.845,Em
37.845,39.488,G
39.488,41.072,Am
41.072,42.713,D
42.713,43.468,G
43.468,44.28,G
44.28,45.093,C
45.093,45.979,Em
45.979,49.243,Am
49.243,50.805,Bm
50.805,52.429,D
52.429,53.986,Am
53.986,55.635,D
55.635,57.266,Em
57.266,58.876,G
58.876,60.462,Am
60.462,62.037,F
62.037,63.629,Em
63.629,65.225,G
65.225,66.818,Am
66.818,68.461,D
68.461,69.259,G
69.259,70.055,D
70.055,70.876,C
70.876,71.671,Em
71.671,74.927,Am
74.927,76.564,Bm
76.564,78.112,D
78.112,79.691,C
79.691,81.363,D
81.363,82.872,G
82.872,84.474,F#
84.474,86.076,C
86.076,87.586,D
87.586,89.211,G
89.211,90.813,F#
90.813,92.462,C
92.462,93.948,D
93.948,95.573,G
95.573,97.083,Bm
97.083,100.241,C
100.241,101.843,Bm
101.843,103.375,D
103.375,104.954,Am
104.954,106.556,D
106.556,108.159,Em
108.159,109.714,G
109.714,111.363,Am
111.363,112.919,F
112.919,114.521,Em
114.521,116.123,G
116.123,117.748,Am
117.748,119.327,D
119.327,120.094,G
120.094,120.906,D
120.906,121.719,C
121.719,122.485,Em
122.485,125.666,Am
125.666,127.245,Bm
127.245,128.848,D
128.848,130.473,C
130.473,132.029,D
132.029,133.561,G
133.561,135.187,F#
135.187,136.789,C
136.789,138.391,D
138.391,139.993,G
139.993,141.665,F#
141.665,143.29,C
143.29,144.823,D
144.823,146.448,G
146.448,148.074,Bm
148.074,151.185,C
151.185,155.759,Bm
155.759,157.338,D
157.338,158.917,G
158.917,160.543,D
160.543,162.122,G
162.122,163.724,D
163.724,166.882,E
166.882,168.53,Bm
168.53,170.086,D
170.086,171.642,G
171.642,173.267,D
173.267,174.823,G
174.823,176.425,D
176.425,179.645,E
179.645,181.255,Bm
181.255,182.787,D
182.787,184.39,G
184.39,185.992,D
185.992,187.594,G
187.594,189.196,D
189.196,190.775,E
190.775,192.354,E
192.354,193.956,Bm
193.956,195.512,D
195.512,197.114,G
197.114,198.693,D
198.693,200.272,G
200.272,201.921,D
201.921,205.102,E
205.102,206.681,Bm
206.681,208.283,D
208.283,209.839,G
209.839,211.464,D
211.464,213.043,G
213.043,214.622,D
214.622,217.78,E
217.78,219.429,Bm
219.429,221.008,D
221.008,222.586,G
222.586,224.189,D
224.189,225.814,G
225.814,227.416,D
227.416,230.574,E
230.574,232.176,Bm
232.176,233.802,D
233.802,235.311,G
235.311,236.96,D
236.96,238.469,G
238.469,240.094,D
240.094,243.322,E
243.322,249.707,Bm
249.707,259.297,N
259.297,259.692,E
259.692,261.442,E
