0.0,0.245,N
0.245,3.0,D
3.0,4.233,G
4.233,5.804,G
5.804,8.473,D
8.473,9.967,G
9.967,11.384,A
11.384,14.184,D
14.184,16.743,G
16.743,18.318,D
18.318,18.837,A
18.837,19.727,A
19.727,27.771,D
27.771,35.898,D
35.898,38.543,A
38.543,41.282,D
41.282,43.971,G
43.971,45.298,D
45.298,46.678,A
46.678,52.506,D
52.506,54.976,N
54.976,63.135,D
63.135,65.811,A
65.811,68.482,D
68.482,71.15,G
71.15,72.543,D
72.543,73.89,A
73.89,79.22,D
79.22,80.563,C
80.563,81.91,G
81.91,84.701,D
84.701,86.025,C
86.025,87.395,A
87.395,90.135,D
90.135,92.875,G
92.875,94.176,D
94.176,95.591,A
95.591,96.923,D
96.923,97.584,G
97.584,98.355,F
98.355,99.669,D
99.669,101.095,A
101.095,103.791,D
103.791,105.294,G
105.294,106.647,D
106.647,107.673,A
107.673,109.306,D
109.306,110.706,G
110.706,112.178,D
112.178,112.759,A
112.759,113.153,D
113.153,116.229,G
116.229,124.556,D
124.556,127.327,A
127.327,130.129,D
130.129,132.869,G
132.869,134.192,D
134.192,135.632,A
135.632,136.931,D
136.931,141.08,D
141.08,142.38,C
142.38,143.816,G
143.816,146.629,D
146.629,148.023,C
148.023,149.416,A
149.416,152.188,D
152.188,155.012,G
155.012,156.376,D
156.376,157.775,A
157.775,158.739,D
158.739,160.492,G
160.492,161.839,D
161.839,163.208,A
163.208,200.431,D
200.431,204.56,N
