0.0,1.577,N
1.577,2.49,E
2.49,3.418,E
3.418,5.242,C#m
5.242,7.074,F#m
7.074,8.811,Bm
8.811,9.811,E
9.811,10.705,E
10.705,12.596,C#m
12.596,14.443,F#m
14.443,16.308,Bm
16.308,18.065,D
18.065,19.992,A
19.992,21.805,Am
21.805,23.57,A
23.57,25.449,A
25.449,27.192,D
27.192,29.073,Dm
29.073,30.884,D
30.884,31.835,Dm
31.835,32.788,D
32.788,34.599,C#m
34.599,36.434,F#m
36.434,38.268,Bm
38.268,39.127,E
39.127,40.079,E
40.079,41.912,C#m
41.912,43.678,F#m
43.678,45.629,Bm
45.629,47.463,D
47.463,49.251,A
49.251,51.086,Am
51.086,52.897,A
52.897,54.708,A
54.708,56.566,D
56.566,58.353,Dm
58.353,60.165,D
60.165,61.141,Dm
61.141,61.999,D
61.999,63.81,C#m
63.81,65.645,F#m
65.645,67.479,Bm
67.479,69.337,D
69.337,71.264,D
71.264,73.075,A
73.075,74.909,Bm
74.909,76.674,D
76.674,78.578,D
78.578,80.366,A
80.366,82.131,Bm
82.131,83.989,D
83.989,85.799,D
85.799,87.611,A
87.611,89.445,Bm
89.445,92.371,D
92.371,93.346,E
93.346,95.204,C#m
95.204,97.131,F#m
97.131,98.965,Bm
98.965,99.892,E
99.892,100.776,E
100.776,102.611,C#m
102.611,104.468,F#m
104.468,106.349,Bm
106.349,107.231,E
107.231,108.16,E
108.16,110.041,C#m
110.041,111.852,F#m
111.852,113.663,Bm
113.663,115.498,D
115.498,119.19,A
119.19,121.001,F#m
121.001,122.859,Bm
122.859,124.693,Em
124.693,125.575,A
125.575,126.527,A
126.527,128.338,F#m
128.338,130.196,Bm
130.196,132.031,Em
132.031,132.913,A
132.913,133.865,A
133.865,135.676,F#m
135.676,137.441,Bm
137.441,139.275,Em
139.275,141.086,G
141.086,144.684,D
144.684,146.566,A
146.566,148.308,Am
148.308,150.165,A
150.165,151.975,A
151.975,153.787,D
153.787,155.599,Dm
155.599,157.455,D
157.455,158.315,Dm
158.315,159.266,D
159.266,161.079,C#m
161.079,162.89,F#m
162.89,164.771,Bm
164.771,165.674,E
165.674,166.582,E
166.582,168.393,C#m
168.393,170.25,F#m
170.25,172.038,Bm
172.038,173.919,E
173.919,175.777,D
175.777,177.611,A
177.611,179.399,Bm
179.399,181.164,D
181.164,183.045,D
183.045,184.833,A
184.833,186.644,Bm
186.644,188.525,D
188.525,190.289,D
190.289,192.147,A
192.147,193.981,Bm
193.981,197.046,D
197.046,198.068,E
198.068,199.856,C#m
199.856,201.69,F#m
201.69,203.525,Bm
203.525,204.428,E
204.428,205.336,E
205.336,207.147,C#m
207.147,209.028,F#m
209.028,210.885,Bm
210.885,211.791,E
211.791,212.673,E
212.673,214.508,C#m
214.508,216.365,F#m
216.365,218.151,Bm
218.151,219.964,D
219.964,223.656,A
223.656,225.537,F#m
225.537,227.372,Bm
227.372,229.251,Em
229.251,230.156,A
230.156,231.085,A
231.085,232.898,F#m
232.898,234.779,Bm
234.779,236.611,Em
236.611,237.54,A
237.54,238.453,A
238.453,240.282,F#m
240.282,242.093,Bm
242.093,243.997,Em
243.997,245.808,G
245.808,247.69,D
247.69,248.63,E
248.63,249.5,E
249.5,251.358,C#m
251.358,253.146,F#m
253.146,254.979,Bm
254.979,255.93,E
255.93,256.804,E
256.804,258.672,C#m
258.672,260.483,F#m
260.483,262.341,Bm
262.341,263.245,E
263.245,264.151,E
264.151,265.94,C#m
265.94,267.801,F#m
267.801,269.632,Bm
269.632,271.544,D
271.544,273.417,D
273.417,275.298,A
275.298,276.551,Bm
276.551,278.13,E
278.13,287.12,A
287.12,291.0,N
