0.0,0.406,N
0.406,0.939,Fm
0.939,1.939,D#
1.939,2.476,C#
2.476,3.135,Cm
3.135,4.52,Fm
4.52,5.874,D#
5.874,7.241,C#
7.241,8.589,C
8.589,9.989,Fm
9.989,11.331,D#
11.331,12.71,C#
12.71,14.076,C
14.076,15.445,Fm
15.445,16.776,D#
16.776,18.163,C#
18.163,19.518,C
19.518,20.926,Fm
20.926,22.245,D#
22.245,23.608,C#
23.608,24.992,C
24.992,26.367,Fm
26.367,27.696,D#
27.696,29.061,C#
29.061,30.424,C
30.424,31.812,Fm
31.812,33.159,D#
33.159,34.531,C#
34.531,35.886,C
35.886,37.282,Fm
37.282,38.612,D#
38.612,39.976,C#
39.976,41.344,Cm
41.344,42.727,Fm
42.727,44.073,D#
44.073,45.437,C#
45.437,46.801,Cm
46.801,48.178,Fm
48.178,49.533,D#
49.533,50.887,C#
50.887,52.245,Cm
52.245,53.641,Fm
53.641,54.982,D#
54.982,56.321,C#
56.321,57.703,C
57.703,59.082,Fm
59.082,60.467,D#
60.467,61.793,C#
61.793,63.176,Cm
63.176,64.547,Fm
64.547,65.908,D#
65.908,67.247,C#
67.247,68.609,C
68.609,70.041,Fm
70.041,71.363,D#
71.363,72.718,C#
72.718,74.082,C
74.082,75.45,Fm
75.45,76.809,D#
76.809,78.171,C#
78.171,79.53,C
79.53,80.939,Fm
80.939,82.266,D#
82.266,83.633,C#
83.633,85.012,C
85.012,86.392,Fm
86.392,87.722,D#
87.722,89.102,C#
89.102,90.457,C
90.457,91.865,Fm
91.865,93.212,D#
93.212,94.549,C#
94.549,95.91,Cm
95.91,97.3,Fm
97.3,98.637,D#
98.637,100.0,C#
100.0,101.371,Cm
101.371,102.759,Fm
102.759,104.092,D#
104.092,105.443,C#
105.443,106.842,Cm
106.842,108.229,Fm
108.229,109.571,D#
109.571,110.937,C#
110.937,112.309,Cm
112.309,113.657,Fm
113.657,115.021,D#
115.021,116.403,C#
116.403,117.742,Cm
117.742,119.135,Fm
119.135,120.495,D#
120.495,121.853,C#
121.853,123.208,Cm
123.208,124.588,Fm
124.588,125.94,D#
125.94,127.322,C#
127.322,128.687,Cm
128.687,130.034,Fm
130.034,131.362,D#
131.362,132.73,C#
132.73,134.092,Cm
134.092,135.474,Fm
135.474,136.84,D#
136.84,138.223,C#
138.223,139.576,Cm
139.576,140.98,Fm
140.98,142.325,D#
142.325,143.672,C#
143.672,145.039,Cm
145.039,146.384,Fm
146.384,147.755,D#
147.755,149.118,C#
149.118,150.491,Cm
150.491,151.879,Fm
151.879,153.212,D#
153.212,154.567,C#
154.567,155.963,N
155.963,157.32,Fm
157.32,158.69,D#
158.69,160.041,C#
160.041,161.406,Cm
161.406,162.787,Fm
162.787,164.144,D#
164.144,165.51,C#
165.51,166.857,N
166.857,168.195,Fm
168.195,169.585,D#
169.585,170.976,C#
170.976,172.338,Cm
172.338,173.716,Fm
173.716,175.07,D#
175.07,176.421,C#
176.421,177.799,C
177.799,179.178,Fm
179.178,180.504,D#
180.504,181.892,C#
181.892,183.262,Cm
183.262,184.588,Fm
184.588,185.935,D#
185.935,187.303,C#
187.303,188.7,C
188.7,190.065,Fm
190.065,191.446,D#
191.446,192.776,C#
192.776,194.163,Cm
194.163,195.542,Fm
195.542,196.866,D#
196.866,198.245,C#
198.245,199.652,C
199.652,200.988,Fm
200.988,202.335,D#
202.335,203.698,C#
203.698,205.06,Cm
205.06,206.441,Fm
206.441,207.787,D#
207.787,209.162,C#
209.162,210.493,C
210.493,218.0,N
