0.0,1.834399,N
1.834399,8.568185,A
8.568185,11.993129,D
11.993129,15.441292,A
15.441292,18.889455,E
18.889455,22.326009,A
22.326009,29.175895,A
29.175895,32.624058,D
32.624058,36.049002,A
36.049002,39.531995,E
39.531995,43.369339,A
43.369339,56.668321,N
56.668321,70.519024,E
70.519024,72.272131,C
72.272131,74.025238,G
74.025238,75.720294,C
75.720294,77.519841,G
77.519841,79.249727,C
79.249727,81.014444,G
81.014444,82.732721,C
82.732721,83.177223,G
83.177223,83.626689,G
83.626689,84.058013,G
84.058013,84.485827,G
84.485827,86.296984,E
86.296984,87.95721,E
87.95721,94.911587,A
94.911587,98.39458,D
98.39458,101.865963,A
101.865963,105.302517,E
105.302517,108.72746,A
108.72746,111.328095,A
111.328095,112.256893,G
112.256893,114.811088,A
114.811088,115.658616,G
115.658616,117.353673,C
117.353673,119.04873,G
119.04873,120.801836,C
120.801836,122.554943,G
122.554943,124.273219,C
124.273219,126.014716,G
126.014716,127.767823,C
127.767823,128.193257,C
128.193257,128.614504,G
128.614504,129.016604,G
129.016604,129.462879,G
129.462879,131.169546,E
131.169546,132.852993,E
132.852993,139.818979,A
139.818979,143.336802,D
143.336802,146.761746,A
146.761746,150.175079,E
150.175079,155.095651,A
155.095651,162.678105,A
162.678105,162.925714,N
