0.0,0.363805,N
0.363805,2.16368,Bm
2.16368,4.001851,D
4.001851,5.935759,G#
5.935759,8.424949,E
8.424949,9.828412,D
9.828412,11.279659,D
11.279659,12.707687,D
12.707687,19.708503,D
19.708503,21.15975,D
21.15975,24.062244,G
24.062244,25.501882,D
25.501882,26.895079,Bm
26.895079,28.381156,D
28.381156,29.785963,G#
29.785963,31.23721,E
31.23721,31.898979,A
31.898979,32.630408,D
32.630408,33.338616,A
33.338616,34.035215,D
34.035215,34.743424,A
34.743424,35.463242,D
35.463242,36.206281,A
36.206281,36.914489,D
36.914489,38.330907,D
38.330907,39.758934,F
39.758934,41.117301,G
41.117301,42.580158,D
42.580158,43.938526,D
43.938526,45.378163,F
45.378163,46.74814,G
46.74814,48.141337,D
48.141337,49.615804,D
49.615804,52.437029,G
52.437029,53.818616,D
53.818616,55.246643,Bm
55.246643,56.639841,D
56.639841,58.056258,G#
58.056258,59.472675,E
59.472675,60.180884,A
60.180884,60.900702,D
60.900702,61.608911,A
61.608911,62.31712,D
62.31712,63.071768,A
63.071768,63.733537,D
63.733537,64.395306,A
64.395306,65.173174,D
65.173174,66.612811,D
66.612811,68.006009,F
68.006009,69.341156,G
69.341156,70.804013,D
70.804013,72.32492,D
72.32492,73.648458,D
73.648458,75.030045,G
75.030045,76.469682,D
76.469682,77.886099,D
77.886099,79.279297,D
79.279297,80.695714,G
80.695714,82.100521,D
82.100521,83.505328,D
83.505328,86.291723,D
86.291723,87.68492,G
87.68492,89.043287,Gm
89.043287,91.934172,D
91.934172,93.397029,D
93.397029,96.218253,G
96.218253,97.704331,D
97.704331,99.143968,Bm
99.143968,100.583605,D
100.583605,101.941972,G#
101.941972,103.381609,E
103.381609,104.124648,A
104.124648,104.798027,D
104.798027,105.517845,A
105.517845,106.179614,D
106.179614,106.899433,A
106.899433,107.572811,D
107.572811,108.31585,A
108.31585,108.977619,D
108.977619,110.405646,D
110.405646,111.787233,F
111.787233,113.18043,G
113.18043,114.631678,D
114.631678,116.036485,D
116.036485,117.464512,D
117.464512,118.880929,G
118.880929,120.285736,D
120.285736,121.702154,D
121.702154,123.060521,D
123.060521,124.523378,G
124.523378,125.928185,D
125.928185,127.321383,D
127.321383,130.142607,D
130.142607,131.570634,G
131.570634,132.963832,Gm
132.963832,135.796666,D
135.796666,137.201473,D
137.201473,140.045918,G
140.045918,141.508775,D
141.508775,142.925192,Bm
142.925192,144.28356,D
144.28356,145.699977,G#
145.699977,147.104784,E
147.104784,147.824603,A
147.824603,148.556031,D
148.556031,149.26424,A
149.26424,149.949229,D
149.949229,150.669047,A
150.669047,151.365646,D
151.365646,152.108684,A
152.108684,152.782063,D
152.782063,154.2217,D
154.2217,155.580068,F
155.580068,156.973265,G
156.973265,158.389682,D
158.389682,159.806099,D
159.806099,161.245736,F
161.245736,162.627324,G
162.627324,166.718251,D
166.718251,168.045714,N
