0,0.939,N
0.939,1.71,A
1.71,2.959,D
2.959,3.682,A
3.682,4.875,D
4.875,5.544,A
5.544,6.779,D
6.779,7.448,E
7.448,8.638,A
8.638,9.34,A
9.34,10.553,D
10.553,11.273,A
11.273,12.481,D
12.481,13.224,A
13.224,14.441,D
14.441,15.118,E
15.118,16.359,A
16.359,17.061,A
17.061,18.253,D
18.253,18.971,A
18.971,20.21,D
20.21,20.882,A
20.882,21.6,D
21.6,22.111,E
22.111,22.808,E
22.808,23.975,A
23.975,24.683,A
24.683,25.867,D
25.867,26.575,A
26.575,27.794,D
27.794,28.479,A
28.479,29.222,D
29.222,29.693,E
29.693,30.47,E
30.47,31.584,A
31.584,32.311,A
32.311,33.309,E
33.309,34.232,D
34.232,37.28,A
37.28,37.988,D
37.988,39.137,A
39.137,39.869,A
39.869,40.821,E
40.821,41.784,D
41.784,44.796,A
44.796,45.478,D
45.478,46.686,A
46.686,47.388,A
47.388,48.571,D
48.571,49.282,A
49.282,50.498,D
50.498,51.176,A
51.176,52.135,D
52.135,52.416,E
52.416,53.102,E
53.102,54.301,A
54.301,54.988,A
54.988,56.188,D
56.188,56.944,A
56.944,58.117,D
58.117,58.816,A
58.816,59.78,D
59.78,60.008,E
60.008,60.698,E
60.698,61.886,A
61.886,62.592,A
62.592,63.784,D
63.784,64.486,A
64.486,65.657,D
65.657,66.392,A
66.392,67.335,D
67.335,67.559,E
67.559,68.269,E
68.269,69.437,A
69.437,70.136,A
70.136,71.082,E
71.082,72.011,D
72.011,75.047,A
75.047,75.749,D
75.749,76.898,A
76.898,77.595,A
77.595,78.536,E
78.536,79.488,D
79.488,82.518,A
82.518,83.209,D
83.209,84.4,A
84.4,85.11,A
85.11,86.31,D
86.31,87.012,A
87.012,88.196,D
88.196,88.898,A
88.898,89.797,D
89.797,90.073,E
90.073,90.8,E
90.8,91.943,A
91.943,93.576,E
93.576,95.673,F#m
95.673,97.338,E
97.338,98.669,A
98.669,99.127,D
99.127,100.529,A
100.529,100.949,G
100.949,101.849,D
101.849,102.306,G
102.306,102.735,D
102.735,104.612,E
104.612,106.51,F#m
106.51,108.335,E
108.335,109.706,A
109.706,110.18,D
110.18,112.283,E
112.283,114.173,E
114.173,115.751,A
115.751,117.812,E
117.812,118.549,A
118.549,119.484,E
119.484,120.413,D
120.413,123.449,A
123.449,124.157,D
124.157,125.282,A
125.282,126.003,A
126.003,126.99,E
126.99,127.89,D
127.89,130.873,A
130.873,131.633,D
131.633,132.719,A
132.719,133.429,D
133.429,134.589,A
134.589,135.953,D
135.953,139.662,D
139.662,140.324,A
140.324,141.514,D
141.514,142.17,A
142.17,143.352,D
143.352,144.004,A
144.004,145.113,D
145.113,145.798,E
145.798,146.918,A
146.918,147.627,A
147.627,148.803,D
148.803,149.444,A
149.444,150.572,D
150.572,151.27,A
151.27,152.41,D
152.41,153.054,E
153.054,154.204,A
154.204,154.929,A
154.929,155.876,E
155.876,156.787,D
156.787,159.782,A
159.782,160.45,D
160.45,161.6,A
161.6,162.29,A
162.29,163.242,E
163.242,164.13,D
164.13,167.12,A
167.12,167.816,D
167.816,171.535,A
171.535,172.71,D
172.71,173.389,A
173.389,174.561,D
174.561,175.264,E
175.264,176.408,A
176.408,177.104,A
177.104,178.309,D
178.309,178.981,A
178.981,180.108,D
180.108,180.794,A
180.794,181.901,D
181.901,182.656,E
182.656,183.822,A
183.822,184.511,A
184.511,185.659,D
185.659,186.381,A
186.381,187.478,D
187.478,188.207,A
188.207,189.294,D
189.294,189.993,E
189.993,191.101,A
191.101,191.825,A
191.825,192.929,D
192.929,193.674,A
193.674,194.781,D
194.781,195.466,A
195.466,196.665,D
196.665,197.34,E
197.34,198.409,A
198.409,199.115,A
199.115,200.255,D
200.255,200.969,A
200.969,202.106,D
202.106,202.838,A
202.838,203.962,D
203.962,214.094,A
214.094,220.507,N
