0.0,0.808,N
0.808,2.296,E
2.296,3.821,D
3.821,5.371,B
5.371,8.187,E
8.187,9.667,A
9.667,11.148,D
11.148,12.639,E
12.639,15.604,A
15.604,17.113,D
17.113,18.611,E
18.611,26.095,A
26.095,29.087,D
29.087,32.088,A
32.088,33.593,E
33.593,35.179,D
35.179,36.739,B
36.739,39.712,E
39.712,41.18,A
41.18,42.687,D
42.687,44.188,E
44.188,47.234,A
47.234,48.693,D
48.693,50.215,E
50.215,57.707,A
57.707,60.781,D
60.781,63.774,A
63.774,65.358,E
65.358,66.892,D
66.892,68.492,B
68.492,71.379,E
71.379,72.904,A
72.904,74.403,D
74.403,75.96,E
75.96,79.028,A
79.028,80.585,D
80.585,82.119,E
82.119,85.086,A
85.086,86.616,D
86.616,88.138,E
88.138,91.188,A
91.188,92.73,D
92.73,94.266,E
94.266,102.005,A
102.005,105.132,D
105.132,108.2,A
108.2,109.775,E
109.775,111.365,D
111.365,112.95,B
112.95,115.925,E
115.925,123.944,A
123.944,126.0,N
