0.0,0.709,N
0.709,1.405,E
1.405,2.683,G
2.683,3.859,F#m
3.859,7.401,A
7.401,9.388,E
9.388,11.38,G
11.38,12.604,F#m
12.604,13.409,A
13.409,14.743,E
14.743,15.537,Bm
15.537,16.536,E
16.536,18.889,A
18.889,20.241,C#
20.241,22.197,F#m
22.197,23.253,B
23.253,24.789,B
24.789,26.701,E
26.701,27.512,F#m
27.512,28.784,B
28.784,30.113,E
30.113,31.521,E
31.521,32.521,A
32.521,34.361,Am
34.361,36.303,C#m
36.303,38.715,A
38.715,40.019,F#m
40.019,41.346,F#m
41.346,44.49,B
44.49,45.722,E
45.722,46.858,F#m
46.858,48.042,B
48.042,49.132,E
49.132,50.37,C#m
50.37,51.45,C#m
51.45,52.586,F#
52.586,53.69,B
53.69,54.825,E
54.825,56.018,F#m
56.018,57.162,G#
57.162,58.29,C#m
58.29,60.624,A
60.624,62.906,Am
62.906,63.987,E
63.987,65.202,D
65.202,67.482,C#m
67.482,69.828,F#m
69.828,72.122,B
72.122,73.261,E
73.261,74.357,G
74.357,75.472,F#m
75.472,76.582,A
76.582,77.815,E
77.815,78.948,G
78.948,80.088,F#m
80.088,81.184,A
81.184,83.49,E
83.49,84.562,Bm
84.562,85.738,E
85.738,88.015,A
88.015,90.266,C#
90.266,92.453,F#m
92.453,94.726,B
94.726,96.973,E
96.973,98.07,F#m
98.07,99.254,B
99.254,100.341,E
100.341,101.454,E
101.454,102.557,A
102.557,103.689,Am
103.689,105.942,C#m
105.942,108.206,A
108.206,109.29,F#m
109.29,110.445,F#m
110.445,112.693,B
112.693,113.841,E
113.841,115.002,F#m
115.002,116.111,B
116.111,117.221,E
117.221,118.389,C#m
118.389,119.493,C#m
119.493,120.666,F#
120.666,121.762,B
121.762,122.861,E
122.861,124.106,F#m
124.106,125.151,G#
125.151,126.253,C#m
126.253,128.505,A
128.505,130.761,Am
130.761,131.873,E
131.873,133.001,D
133.001,135.241,C#m
135.241,137.523,F#m
137.523,139.777,B
139.777,140.954,E
140.954,142.041,Am
142.041,143.212,E
143.212,144.78,E
144.78,146.811,Am
146.811,148.718,E
148.718,151.334,Am
151.334,153.23,E
153.23,154.398,Am
154.398,155.756,G#
155.756,157.036,C#m
157.036,158.412,C#m
158.412,159.824,F#m
159.824,161.327,F#m
161.327,164.527,B
164.527,165.695,E
165.695,166.848,F#m
166.848,168.007,B
168.007,169.095,E
169.095,170.247,C#m
170.247,171.361,C#m
171.361,172.495,F#
172.495,173.56,B
173.56,174.728,E
174.728,175.868,F#m
175.868,177.055,G#
177.055,178.2,C#m
178.2,180.423,A
180.423,182.521,Am
182.521,183.783,E
183.783,184.911,D
184.911,187.183,C#m
187.183,189.444,F#m
189.444,191.687,B
191.687,192.751,E
192.751,193.894,D
193.894,196.151,C#m
196.151,198.561,F#m
198.561,203.845,B
203.845,204.575,E
204.575,205.437,F#m
205.437,206.629,E
206.629,208.526,Am
208.526,211.83,E
211.83,219.0,N
