0.0,0.269,N
0.269,2.509,C
2.509,4.686,C
4.686,8.706,Fm
8.706,10.833,C
10.833,13.102,C
13.102,17.624,Fm
17.624,19.129,C
19.129,21.812,C
21.812,25.821,Fm
25.821,30.149,C
30.149,38.163,Fm
38.163,42.155,C
42.155,46.147,Fm
46.147,50.139,C
50.139,54.137,Fm
54.137,58.108,C
58.108,62.113,Fm
62.113,66.096,C
66.096,69.091,Fm
69.091,70.101,E
70.101,74.095,Am
74.095,78.089,Fm
78.089,82.059,C
82.059,84.079,F
84.079,86.076,G
86.076,90.059,C
90.059,94.052,Am
94.052,98.035,Dm
98.035,101.042,Dm
101.042,102.04,E
102.04,106.035,Am
106.035,110.028,Fm
110.028,113.993,C
113.993,118.015,Fm
118.015,121.986,Am
121.986,125.991,F
125.991,129.974,C
129.974,133.979,Fm
133.979,137.964,C
137.964,141.976,Fm
141.976,145.972,C
145.972,149.952,Fm
149.952,153.955,C
153.955,156.952,Fm
156.952,157.962,E
157.962,161.948,Am
161.948,165.93,Fm
165.93,169.909,C
169.909,171.922,F
171.922,173.916,G
173.916,177.911,C
177.911,181.908,Am
181.908,185.908,Dm
185.908,188.877,Dm
188.877,189.879,E
189.879,193.875,Am
193.875,197.872,Fm
197.872,201.866,C
201.866,205.878,Fm
205.878,209.852,Am
209.852,213.838,Dm
213.838,217.85,C
217.85,220.833,F
220.833,221.842,N
221.842,225.829,A#m
225.829,229.812,F#m
229.812,233.829,C#
233.829,235.796,F#
235.796,236.808,G#
236.808,237.306,F#
237.306,237.812,G#
237.812,241.804,C#
241.804,245.796,A#m
245.796,249.788,D#m
249.788,252.787,D#m
252.787,253.795,F
253.795,257.787,A#m
257.787,261.771,F#m
261.771,265.767,C#
265.767,269.763,F#m
269.763,273.778,C#
273.778,277.747,F#m
277.747,281.752,C#
281.752,285.739,F#m
285.739,289.726,C#
289.726,293.731,F#m
293.731,297.715,C#
297.715,301.722,F#m
301.722,305.714,C#
305.714,309.714,F#m
309.714,318.158,C#
318.158,321.0,N
