0.0,13.721,N
13.721,13.939,B
13.939,14.568,C#
14.568,14.763,B
14.763,15.432,C#
15.432,15.629,B
15.629,17.37,C#
17.37,17.574,F
17.574,20.473,F#
20.473,20.682,B
20.682,21.315,C#
21.315,21.519,B
21.519,22.193,C#
22.193,22.389,B
22.389,24.079,C#
24.079,24.301,F
24.301,27.393,F#
27.393,30.812,C#
30.812,32.544,B
32.544,34.286,E
34.286,37.667,C#
37.667,39.352,B
39.352,40.826,E
40.826,41.098,B
41.098,41.716,C#
41.716,41.924,B
41.924,42.568,C#
42.568,42.775,B
42.775,44.558,C#
44.558,44.751,F
44.751,47.642,F#
47.642,47.871,B
47.871,48.519,C#
48.519,48.752,B
48.752,49.39,C#
49.39,49.595,B
49.595,51.363,C#
51.363,51.595,F
51.595,54.698,F#
54.698,55.361,C#
55.361,55.564,B
55.564,56.192,C#
56.192,56.421,B
56.421,57.021,C#
57.021,57.214,B
57.214,57.416,C#
57.416,57.623,E
57.623,57.832,F
57.832,59.052,F#
59.052,59.268,A
59.268,59.483,A#
59.483,60.258,B
60.258,60.478,C#
60.478,60.696,E
60.696,60.893,F#
60.893,61.272,E
61.272,61.932,C#
61.932,62.149,B
62.149,62.757,C#
62.757,62.982,B
62.982,63.57,C#
63.57,63.77,B
63.77,63.98,C#
63.98,64.197,E
64.197,64.382,F
64.382,65.631,F#
65.631,65.85,A
65.85,66.05,A#
66.05,66.818,B
66.818,67.045,C#
67.045,67.227,E
67.227,67.458,F#
67.458,67.68,E
67.68,68.521,C#
68.521,68.732,B
68.732,69.351,C#
69.351,69.546,B
69.546,70.188,C#
70.188,70.38,B
70.38,70.59,C#
70.59,70.813,E
70.813,70.995,F
70.995,72.221,F#
72.221,72.428,A
72.428,72.625,A#
72.625,73.448,B
73.448,73.674,C#
73.674,73.865,E
73.865,74.082,F#
74.082,74.267,E
74.267,75.124,C#
75.124,75.342,B
75.342,75.966,C#
75.966,76.174,B
76.174,76.816,C#
76.816,77.023,B
77.023,77.218,C#
77.218,77.421,F#
77.421,77.604,G#
77.604,78.235,B
78.235,79.042,E
79.042,79.256,C#
79.256,79.66,B
79.66,80.063,E
80.063,80.262,C#
80.262,80.471,E
80.471,80.679,F#
80.679,80.92,E
80.92,84.528,C#
84.528,86.214,B
86.214,87.921,E
87.921,91.281,C#
91.281,92.972,B
92.972,94.466,E
94.466,94.673,B
94.673,95.291,C#
95.291,95.522,B
95.522,96.142,C#
96.142,96.377,B
96.377,98.081,C#
98.081,98.3,F
98.3,101.274,F#
101.274,101.475,B
101.475,102.138,C#
102.138,102.352,B
102.352,103.006,C#
103.006,103.213,B
103.213,104.906,C#
104.906,105.127,F
105.127,108.314,F#
108.314,108.919,C#
108.919,109.169,B
109.169,109.778,C#
109.778,109.981,B
109.981,111.02,C#
111.02,111.224,E
111.224,111.427,F
111.427,112.663,F#
112.663,112.884,A
112.884,113.087,A#
113.087,113.9,B
113.9,114.103,C#
114.103,114.294,E
114.294,114.48,F#
114.48,114.707,E
114.707,115.537,C#
115.537,115.751,B
115.751,116.402,C#
116.402,116.593,B
116.593,117.615,C#
117.615,117.835,E
117.835,118.05,F
118.05,119.275,F#
119.275,119.478,A
119.478,119.699,A#
119.699,120.523,B
120.523,120.709,C#
120.709,120.918,E
120.918,121.115,F#
121.115,121.318,E
121.318,122.154,C#
122.154,122.381,B
122.381,123.025,C#
123.025,123.234,B
123.234,124.256,C#
124.256,124.453,E
124.453,124.662,F
124.662,125.875,F#
125.875,126.09,A
126.09,126.305,A#
126.305,127.106,B
127.106,127.315,C#
127.315,127.536,E
127.536,127.716,F#
127.716,127.919,E
127.919,128.743,C#
128.743,128.969,B
128.969,129.631,C#
129.631,129.84,B
129.84,131.059,C#
131.059,131.268,C
131.268,131.599,B
131.599,134.0,N
