0.0,11.16,N
11.16,20.886,D#m
20.886,68.968,D#m
68.968,70.198,A#
70.198,71.344,B
71.344,72.552,A#
72.552,73.702,A
73.702,76.072,G#
76.072,78.344,A#
78.344,125.945,D#m
125.945,127.171,A#
127.171,128.325,B
128.325,129.484,A#
129.484,130.632,A
130.632,132.961,G#
132.961,135.244,A#
135.244,144.649,D#m
144.649,145.798,A#
145.798,146.982,B
146.982,148.132,A#
148.132,149.262,A
149.262,153.728,G#
153.728,201.24,D#m
201.24,202.327,A#
202.327,203.473,B
203.473,204.649,A#
204.649,205.778,A
205.778,208.085,G#
208.085,210.338,A#
210.338,266.0,D#m
