0.0,0.068255,N
0.068255,1.324154,F
1.324154,1.583525,Am
1.583525,1.829649,A
1.829649,2.131347,D
2.131347,10.737551,A#
10.737551,12.873786,A#
12.873786,17.111428,F
17.111428,21.40712,A#
21.40712,23.508526,D#
23.508526,24.599863,A#
24.599863,25.633151,F
25.633151,27.780997,A#
27.780997,29.905623,A#
29.905623,30.962131,F
30.962131,32.041859,Gm
32.041859,33.109977,A#
33.109977,34.143265,F
34.143265,36.256281,A#
36.256281,38.335045,A#
38.335045,39.437414,F
39.437414,40.505532,Gm
40.505532,41.53882,A#
41.53882,42.606938,F
42.606938,44.631763,A#
44.631763,46.80975,A#
46.80975,50.954512,F
50.954512,55.168934,A#
55.168934,57.29356,D#
57.29356,58.324936,A#
58.324936,59.383356,F
59.383356,61.519591,A#
61.519591,63.620997,A#
63.620997,64.689115,F
64.689115,65.745623,Gm
65.745623,66.790521,A#
66.790521,67.881859,F
67.881859,69.971655,A#
69.971655,72.061451,A#
72.061451,73.141179,F
73.141179,74.197687,Gm
74.197687,75.254195,A#
75.254195,76.299092,F
76.299092,78.423718,A#
78.423718,82.58009,D#
82.58009,83.648208,A#
83.648208,84.681496,A#
84.681496,85.749614,A#
85.749614,86.794512,A#
86.794512,91.032154,D#
91.032154,93.13356,A#
93.13356,95.234965,F
95.234965,97.347981,A#
97.347981,101.597233,F
101.597233,105.823265,A#
105.823265,107.936281,D#
107.936281,109.004399,A#
109.004399,110.060907,F
110.060907,112.197142,A#
112.197142,114.321768,A#
114.321768,115.362196,F
115.362196,116.434784,Gm
116.434784,117.491292,A#
117.491292,118.55941,F
118.55941,120.684036,A#
120.684036,122.808662,A#
122.808662,123.87678,F
123.87678,124.910068,Gm
124.910068,126.024625,A#
126.024625,127.046303,F
127.046303,129.159319,A#
129.159319,133.431791,D#
133.431791,134.499909,A#
134.499909,135.510831,A#
135.510831,136.58137,A#
136.58137,137.65191,A#
137.65191,141.860634,D#
141.860634,143.96204,A#
143.96204,146.098276,F
146.098276,148.234512,A#
148.234512,152.483747,F
152.483747,156.767845,A#
156.767845,158.892471,D#
158.892471,159.948979,A#
159.948979,161.005487,F
161.005487,163.130113,A#
163.130113,165.277959,A#
165.277959,166.377034,F
166.377034,167.421707,Gm
167.421707,168.482312,A#
168.482312,169.52721,F
169.52721,171.651836,A#
171.651836,173.788072,A#
173.788072,174.85619,F
174.85619,175.924308,Gm
175.924308,176.980816,A#
176.980816,178.037324,F
178.037324,182.286575,Gm
182.286575,182.530385,F
182.530385,182.820634,F
182.820634,183.076054,F
183.076054,183.377913,F
183.377913,187.314012,A#
187.314012,188.839184,N
