0.0,0.592,N
0.592,19.075,Bm
19.075,21.389,B
21.389,25.974,G
25.974,28.282,D
28.282,30.624,B
30.624,31.466,G
31.466,32.903,D
32.903,33.773,G
33.773,35.219,A
35.219,38.406,Bm
38.406,39.834,G
39.834,44.453,D
44.453,46.742,B
46.742,51.377,G
51.377,53.685,D
53.685,56.014,B
56.014,56.854,G
56.854,58.305,D
58.305,59.153,G
59.153,60.616,A
60.616,62.914,D
62.914,65.211,B
65.211,69.832,G
69.832,72.156,D
72.156,74.443,B
74.443,75.314,G
75.314,76.757,D
76.757,77.637,G
77.637,79.076,A
79.076,82.233,Bm
82.233,83.696,G
83.696,88.294,D
88.294,90.604,B
90.604,95.226,G
95.226,97.525,D
97.525,99.78,B
99.78,100.682,G
100.682,102.136,D
102.136,102.992,G
102.992,104.453,A
104.453,106.754,D
106.754,109.094,G
109.094,111.363,D
111.363,113.695,G
113.695,115.995,D
115.995,118.286,G
118.286,120.604,D
120.604,121.491,G
121.491,122.933,A
122.933,125.232,D
125.232,126.096,G
126.096,127.536,A
127.536,132.142,D
132.142,134.468,B
134.468,139.076,G
139.076,141.39,D
141.39,143.683,B
143.683,144.559,G
144.559,145.995,D
145.995,146.866,G
146.866,148.318,A
148.318,150.591,D
150.591,152.934,B
152.934,157.554,G
157.554,159.841,D
159.841,162.145,B
162.145,163.027,G
163.027,164.468,D
164.468,165.338,G
165.338,166.736,A
166.736,169.097,D
169.097,171.396,B
171.396,175.997,G
175.997,178.29,D
178.29,180.606,B
180.606,181.484,G
181.484,182.931,D
182.931,183.798,G
183.798,185.22,A
185.22,187.558,D
187.558,188.442,G
188.442,189.846,A
189.846,192.149,D
192.149,193.053,G
193.053,194.455,A
194.455,195.349,D
195.349,196.211,G
196.211,197.67,D
197.67,198.496,G
198.496,199.977,D
199.977,200.818,G
200.818,202.261,D
202.261,203.117,G
203.117,204.569,D
204.569,205.398,G
205.398,206.853,D
206.853,207.726,G
207.726,209.177,D
209.177,210.024,G
210.024,222.0,D
